sentiment,text
1,"user Poštovani, zaraza ima svoje ime koje je svjetski prihvaćeno - #COVID2019 #coronavirus"
3,"Milijunaš 2147. Strašna pandemija koja je 2020. odnijela gotovo milijun života, bila je izazvana virusom: A) COVID-16 B) COVID-12 C) COVID-19 D) COVID-18"
1,"user Čovječe, totalno ste postali... viralni. :face_with_tears_of_joy:"
1,"Ukratko,u nastupu je neprimjerenim sexizmom uvrjedio struku pa nakon toga vlastitu ženu Zatim medicinski tim kojem je na čelu da bui na kraju uvrjedio i one kojima se obraćao! F.Y.I: U tu sveučilišnu bolnicu je user 'upucala' više novca nego u cijeli zdravstveni sustav u RH"
1,cinestaru bed reći ljudima da je vani pandemija virusa pa su na facebooku napisali da kreću u realizaciju ionako planirane renovacije kina. ludo sve.
0,4 user Vrhunski! Koliko još izolacije?
2,"Hvala svom medicinskom osoblju koje se bori s koronavirusom, javnim službama i čistačicama/ma koji osiguravaju svakodnevicu. Hvala svim prodavačicama/ma i svima koji opskrbljuju dućane i skladišta. Vi ćete nas izvesti iz ove krize!"
0,VIDEO RTL-ova meteorologinja objasnila u kakvoj su vezi vrijeme i širenje koronavirusa url
3,UŽIVO Uključite se u prijenos don Damirovog vjeronauka o koronavirusu url
0,"2 user Recimo, ako mi rikne veš mašina ili frižider?"
0,"Toliko sam ušla u ""corona mode"" da mi je čudno gledati film na kojem se ljudi druže, rukuju, grle. #lastanejesamlinormalna"
0,2 user pošta?
1,ajme kolko ću kila natuć u ovoj samoizolaciji gospe sinjska upomoć
3,"Evo još jedan i izolacijski pivski kruh. Raž/pšenica, kvasac iz sweet stouta starog 14 mjeseci, IBU nepoznat :beaming_face_with_smiling_eyes:. url"
0,user Bila je razlika između bakterije i virusa. Toga se točno sjećam. I bakteriofag.
0,"89 cases of #COVID19 #coronavirus Croatia(Zagreb41,Zadar1,Split2, Varaždin6,Sl.Brod1,Sisak3,Rijeka14, Pula10,Osijek7,Karlovac1,Zabok3)9 doctors in total and maybe first death in Istria county(reason of death still need to be confirmed),person was in self isolation user url"
0,Na snagu stupile nove mjere za sprječavanje širenja zaraze - 2 url
1,"Smežurana sotonjara:smiling_face_with_horns:Đorđe koristi i virus, ne bi li naštetio Trumpu. A u pricipu, može samo da mu ga ""duva"". :victory_hand: url"
0,Muškarac koji je preminuo u Istri imao je koronavirus url #vijesti
0,Krah zdravstvenog sustava i više oboljelih? #COVID19 #coronahrvatska url
0,Mobilni telefoni otkrivaju da previše Talijana ignorira zabranu kretanja url #Italia #Italy #coronavirus #Lombardia #Milan #COVID19
2,"user Super ste! Jesu li naši policajci opremljeni svime što im treba? Svi znamo da ne i njima sada baš naporno, pa se pitam jesmo li o njima mislili u ovome svemu? user"
3,2 user ...i potrebni uredi osiguravajućih društava također.
0,Od ponoći na snazi odluke Stožera civilne zaštite RH u svrhu sprječavanja širenja zaraze novim koronavirusom url
0,"user razmislite o štampanju jumbo plakata ""ostani doma"", da ljude stalno ""bodu"" u oči"
0,":red_exclamation_mark::Slovenia:POMEMBNO za vse, ki se vračate domov :airplane_arrival:preko Zagreba - user 19.3. še leti na relacijah FRA, MUC, AMS, BRU, CDG, ZRH, SJJ. 20.3. se ukinja povezava FRA-ZAG. :airplane:Možne so izredne spremembe. Obvezno let preverite s prevoznikom. :red_exclamation_mark:Srečno do doma, nato #ostanitedoma url"
0,"U kineskom Wuhanu, odakle je koronavirus krenuo - nijedan novi slučaj zaraze. Prvi put otkako se, prije tri mjeseca, zaraza počela širiti. U cijeloj Kini 30-tak slučajeva novozaraženih, svi uvezeni. Samo odgovornost i strpljenje :face_with_medical_mask:"
3,Neki mediji se šire i u doba koronavirusa :-) url
0,"FYI, korona virus na nekim površinama (plastika, papir) preživljava i po nekoliko dana #n1info url"
0,"Potvrđena #dva slučaja zaraze #COVID-19 u #Šibeniku. Više na pressici u 12h, javljaju iz #Stožera Šibensko-kninske županije. 3 user"
0,"Zašto je za zaštitu od koronavirusa važno ovlaživati zrak, glikani prva brana za obranu od virusa - url #vijesti #hrvatska url"
0,Od ponoći na snazi odluke Stožera civilne zaštite RH u svrhu sprječavanja širenja zaraze novim koronavirusom url
0,"2 user Poštovani, kako se to odnosi na tranzit od Zračne luke ZG do slovenske granice? Pitaju nas brojni državljani :Slovenia:, koji se vračaju preko Zagreba. Hvala!!!"
1,"user Dobro i mudro, ali bi misna okupljanja trebala prestati već danas. Barem kako ja čitam user"
3,Mnogi vjernici su razočarani i pitaju se zašto je Gospa dolaske otkazala baš u vrijeme pandemije koronavirusa.
0,Bila u posjeti kćeri studira u SAD-u Kolinda Grabar Kitarović 'zatočena' u SAD-u zbog koronavirusa url via user .hr
1,"Vinodol dobit: 2014. 3,1mil kn 2015. 2,1mil kn 2016. 2,3mil kn 2017. 1mil kn 2018. 1,3 mil kn Znači za 5 godina (za 2019. nema podataka) prijavili su dobit od skoro 10mil kuna i oni ne mogu zadržati radnike mjesec dana jer je pao promet zbog korona virusa. JEBEM VAM MATER"
3,"user A posebno vidim i da na HRTu u Klubu 7 spremaju reportažu koju će voditi prelijepa manekena, o tome kako nas korona-virus unapređuje jer prije u kladionici nije bilo cuge, a dok popunjavaš sportsku prognozu na kiosku Tiska moš srknut i unučić najfinijeg brendija."
0,Pogodite koga je poslalo u samoizolaciju jer ide u isti dućan ka i ovo dvoje zaraženih u Splitu!
0,3 user slažemo se
0,Intervju Antonio Zrilić povodom krize korona virusa url
1,"3 user Molim jasno i nedvojbeno komunicirati ograničenja koje se odnose na rad trgovina (kao da objašnjavate malom djetetu)!!! Izgleda da smo kao nacija ipak ""ograničenog"" intelekta! #koronavirus #ostanidoma"
3,"Samo da znate, na svakih 'petoro osoba' umre jedna učiteljica hrvatskog jezika. #coronavirus"
2,"user Jučer je izašao službeni kineski priručnik s puno iskustava i savjeta, bilo bi dobro to čim prije prevesti i podijeliti. Ima voljnih pomoći u tome. url"
2,"url Mobitel nam ne prestaje zvoniti ovih dana :mobile_phone: Jedan od poziva uputila nam je i Latica Martinis Filkovic sa Super1, kojoj je naš Sandro dao par konkretnih psiholoških savjeta :hugging_face: #koronavirus"
0,ZAGREB - Ministar rada i mirovinskog sustava Josip Aladrović izjavio je da će svi poslodavci koji budu dokazali da su na neki način pogođeni epidemijom koronavirusa imati pravo na naknadu za zaposlenike te apsolutno svi kojima je rad zabranjen odnosno privremeno obustavljen. url
0,"2 user Temeljem zahtjeva Ministarstva zdravstva, user će pružiti pomoć i i osigurati dodatne kapacitete za zbrinjavanje pacijenata na području KBC Dubrava koji će, ovisno o tijeku epidemije, postati primarni centar za pacijente s težim simptomima na području Zagreba. #sjednicaVRH url"
0,"Dobro će doći onima koji će naredne tjedne provoditi u izolaciji: url Mjesto u kojem se zadržavaju različiti alergeni, prašina i brojni zagađivači stvaraju stres našem dišnom sustavu. url"
0,Od kraja prošlog tjedna radimo od kuće! Važno je slijediti upute stručnjaka: -održavanje osobne higijene -izbjegavanje bliskih kontakata Samo zajedničkim naporima i solidarnošću možemo usporiti širenje virusa i doprinijeti zdravijem i mirnijem svijetu! #COVID19Hrvatska #COVID19 url
0,MORH ispred KB Dubrava podiže šatorsko naselje za oboljele od virusa: Sastavit će ga u dva dana url #vijesti
0,":red_exclamation_mark::megaphone: JRS:Croatia: je otvorio :telephone: CALL CENTER podrške za #izbjeglice za sva pitanja vezana uz #coronavirus na arapskom jeziku (slijedi obavijest i za farsi jezik + tekst na oba jezika)! Pls RT video, upute i :telephone:: 097 645 9593 097 630 7910 #JučerStranciDanasSusjedi #NijeRiječSamoOMigrantima url"
1,Zamislite kad bi svi koji i dalje misle kako je ovo običan grip/teorija zavjere morali da potpišu da se odriču prava na medicinsku njegu i respirator za sebe i svoje obitelji u slučaju zaraze COVID-19. :eyes:
0,:red_exclamation_mark:Upute na arapskom + :telephone: user slobodno RT #hvala #JučerStranciDanasSusjedi #NijeRiječSamoOMigrantima #izbjeglice #integracija url
3,"Javili da policija do daljnjega ne prima mito zbog mogućnosti širenja virusa preko novčanica. Ispričavaju se iskreno svim vozačima, i mole za razumijevanje......"
0,"Virusne respiratorne infekcije mogu biti praćene ""suhim"" ili neproduktivnim te ""mokrim"" ili produktivnim kašljem. Za roditelje čija se djeca bore s kašljem, kašljanje djeluje iznimno zabrinjavajuće. Kako ga pravilno liječiti? url"
0,Pridržavanje preporuka Nacionalnog stožera najbolja je zaštita od zaraze | ZG-magazin url via user
0,"Fotografija lažnih tehnika za ""odstranjivanje koronavirusa"" dobila je domaći prijevod. -- Relevantne informacije potražite na stranici HZJZ-a te na nedavno pokrenutoj službenoj stranici user - user #CoronaVirusFacts url"
3,Ovi s maskama se valjda boje da se ne zaraze bjesnoćom. url
0,Evo kako sami možete napraviti gel za dezinfekciju ruku 2 url
0,"Arheološki muzej u Zagrebu zatvoren je za posjetitelje u skladu s Odlukom o mjerama ograničavanja društvenih okupljanja Stožera civilne zaštite RH, a s ciljem sprječavanja širenja korona virusa COVID-19. O novim terminima odgođenih događanja pravovremeno ćemo Vas obavijestiti. url"
0,"[Izvanredne mjere moraju se mjeriti Ustavom RH] Gong poduzete mjere smatra primjerenima i važnima u sprječavanju širenja virusa, ali ističe kako je važno da se u kriznim situacijama poštuju prava i procedure. user Više na: url Foto: HINA/Damir SENČAR url"
1,Sada kada u Dalmaciji krivulja krene uzbrdo brže nego drugdje... #coronavirus
0,user samoizolacija ne bira... možda opet pogledam:grinning_face:
1,"2 user Propaganda na globalnoj razini Postoji razlog uskrsnuća globalnog fašizma no to nema veze sa virusima Virusi su 'hrpice' genetskih instrukcija unutar proteinske ovojnice,bez vlastitih biokemijskih reakcija-stoga mogu živjeti godinama dok ne uđu u host stanicu I..prenose se zrakom"
1,"Jedna od najnepodnosljivijih karakteristika mi je moraliziranje o drugim ljudima. Odurno. Pustite ljude na miru. 'PRESTANITE ŠIRITI LAŽI O MOJOJ OBITELJI!' Progovorio dr. Bojan Biočina, suprug liječnice čiji su roditelji prvi Splićani zaraženi virusom url"
0,"U Staroj bolnici otvorena ambulanta za trijažu, za pacijente pod sumnjom na koronavirus - radi 24 sata, može se dobiti na mobitel url"
1,Jedna mala propozicija Da se ova beštijica pojavi sljedeći puta kod nastupa user i user Možda čak između njih i da podjeli sa pukom njena osobna iskustva u borbi sa #COVID19Hrvatska Možda čak i skup svih mjera i postupaka dobije ime: Nisu samo majmunska posla:face_with_tears_of_joy: url
0,"Bivšoj španjolskoj ministrici poljoprivrede pripisuje se lažna izjava: ""Nogometašima dajete miljun [sic] eura mjesečno, a znanstvenicima 1800. Odite kod Ronalda i Messija po lijek za virus!"" #COVID19 #CoronavirusFacts #koronavirus #faktograf #samočinjnice url"
0,"Je li preminuli odbio hospitalizaciju ili nije? Ravnatelj istarskog zavoda Stojanović: ""Ne bih odgovorio na to pitanje"". Obitelj tvrdi da NIJE odbio. #covid19croatia url"
1,"2 user Ima mi to smisla naravno i rad je za svaku pohvalu, zdravstveni djelatnici daju sve od sebe. No, kontakti osoba u samoizolaciji se mogu slobodno kretati i po meni je samo pitanje vremena kada će to prerasti u problem."
1,Da čovjek ne vjeruje! Šef vinkovačkog Doma zdravlja bio je u Austriji. I nije otišao u samoizolaciju url Izvor: user
3,"Hvala Bogu i aviokompaniji što su nam vječnu precjednicu vratili na sigurno! Bože, još te samo jedno molim, a to je da ne dopustiš mračnim silama virusa korone da zarobe dušu i tijelo tvoje, moje i naše Kolinde :folded_hands: url"
0,"u Zagrebu su krenula testiranja na novom uređaju, svaki deseti uzorak je pozitivan na koronu. #covid19Croatia"
0,Još 5 osoba javilo se danas s mogućim simptomima zaraze url
0,"4 user Obitelj je iznijela svoju stranu priče, tvrde da su dva dana čekali epidemiologa/liječnika. Ravnatelj istarskog zavoda jutros nije htio odgovoriti na pitanje je li odbio hospitalizaciju."
0,"Telefonske linije za psihološku pomoć osobama u samoizolaciji ili karanteni Zbog situacije izazvane koronavirusom, stručnjaci ""Andrije Štampaar"" otvorili su osam telefonskih linija za psihološku pomoć osobama koje se nalaze u samoizolaciji ili karanteni. 2 url"
1,"Žena 101 godinu išla nogu rezat, ima temperaturu, zakašljala mamu, sad se čekaju nalazi ak ima koronu, mama mora u izolaciju na 14 dana, a brat treba na operaciju. Strašno... nadam se da je temperatura reakcija organizma na operaciju"
0,52 udruge Mreže za zaštitu životinja apeliraju: Ne napuštajte životinje zbog koronavirusa! #civilnodrustvo #prijateljizivotinja url
0,"#SaborRH izmjenom 19 zakona prihvatio set od 63 mjere #VladaRH za pomoć poduzetnicima & zaposlenicima koje je pogodio #koronavirus. Cijeli paket „težak"" je 30 mlrd kn, a glavni su mu cilj očuvanje radnih mjesta & isplaćivanje plaća. (1/2) url"
0,"Je li moguće suzbiti širenje koronavirusa bez potpunog uništavanja gospodarstva? Južna Koreja kaže da jest. Pogledajte kako izgleda ""treći put"". url"
0,"3 user dobio je rješenje o samoizolaciji kada je prešao granicu, no npr. nema svoju kuhinju, a kontakte sa svojim roditeljima je naravno prema uputi sveo na minimum."
0,user U Hrvatskoj je u četvrtak bilo ukupno 102 zaraženih osoba koronavirusom. Tijekom noći je potvrđeno da je osoba preminula u Istri u srijedu imala koronavirus. via user
0,"Bivša predsjednica Kolinda G.K. je u samoizolaciji, javila se preko Twittera... - 2 url"
0,Smiju li zaraženi koronavirusom koristiti ibuprofen? - url
0,user :diže ruku:
0,"Također pitanje vezano uz promet: hoće li malim poduzetnicima koji materijal uvoze iz drugih zemalja biti omogućeno da, poštujući odredbe o karanteni i samoizolaciji, isti sami preuzimaju, budući su cijene prijevoza izuzetno porasle?"
0,"Pripadnici Hrvatske vojske započeli su, temeljem Odluke Vlade RH, podizanje ekspedicijskog kampa i šatora ispred Kliničke bolnice Dubrava u Zagrebu #covid19Croatia url"
3,3 user Još uvijek broj žrtava propuha daleko nadmašuje žrtve koronavirusa
0,"ZAGREB, 19. (Hina) - Direktor HUB-a Zdenko Adrović kazao je u četvrtak da tvrtke i građani na koje će se primjenjivati odgoda prisilne naplate duga i otplate kredita, moraju biti uredni platiše te da im je poslovanje odnosno dohodak ozbiljno pogođeno epidemijom koronavirusa. url"
1,"Cijeli je niz nedoumica oko provedbe paketa mjera za pomoć gospodarstvu. Primjerice, nepoznati su kriteriji za isplatu naknade u visini minimalne plaće na teret države, ali i kriteriji za odgodu kredita građanima #koronavirus #COVID19 #faktograf url"
0,"user Snimio sam prvi blog. Vrh je. Još nije objavljen, korona sjebala sve. Sad idem u izolaciju pa ću snimat. Al neda mi se editat ništa :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:"
0,"Visokotlakaš sam i moram uzimati lijekove, tako traže moji dijabetolozi. Zanimljivo, najnoviji znanstveni rad ukazuje da losartan djeluje terapeutski na CoV-2 virusne infekcije. Članak je objavljen 4.3.2020. u časopisu Drug Development Research #COVID19 url"
2,":smiling_face_with_heart-eyes: Dvije dobre lokalne priče za život poslije pandemije! Opatija će dograditi i proširiti dječji vrtić u Veprincu. Više na: url A na jezeru Bajer pluta priča čiji se kraj još ne nazire, ali ide u dobrom smjeru. Više na: url"
0,"Lakše do akohola, ali za dezinfekcijska sredstva url"
0,"MUP upozorava: Pazite na ovaj mail o koronavirusu, može vam uzeti sve s računala url"
0,":pushpin: Prezentacija ""Koliko i što znaš o koronavirusu?: kviz s razgovorom"" :link: 2 url"
0,Premijer user u izvanrednom obraćanju građanima zbog društvene i ekonomske krize nastale širenjem koronavirusa: vrijeme je da se pripremimo za najteže situacije i uložimo napore na svim razinama da bude što manje izgubljenih života. url
1,"user Vidim i ne vjerujem iskreno, kod nas je danas vojska u roku 4h podigla 10 šatora kraj Kbc Dubrava, klimatiziranih, za karantenu u slučaju da zatreba, do subote planiraju 28 postaviti, a kod vas šeta sa puškama,...mslm, nekad je bila jedna država, realno bi bilo da su odluke 1/2"
0,"user Da se razumijemo i ovdje će pomoći, ali samo onima koji podnesu zahtjev. Sad je bilo u dnevniku da je obavezna dezinfekcija ruku na ulasku u trgovinama i strogi razmak između ljudi u trgovinama od 2m u svakom momentu"
1,"""sidi di si jer kaki si ni za di si nisi"" stara bunjevačka o samoizolaciji:sign_of_the_horns:"
1,Ukoliko ova corona mlati samo starije osobe bio bi red da pomlati ove vampire partizančine koji još uvijek primaju mirovine od Hrvatske pa nikako da pomru...
0,"Koronavirus u svijetu: Italija postala žarište, u Americi se kupuje oružje, Kina napokon 'čista' #rtldanas 2 url"
3,user Tvrrrde neki da se virus ne može uništiti. Ja vam tvrrrrdim da se to može! url
0,3 user Nadam se da će sve biti dobro - moga je možda ići u karantenu zbog roditelja
0,"Ministar Horvat za #RTLDirekt: Svi će moći zatražiti korištenje mjera koje smo predstavili uz dokaz da je #koronavirus naštetio njihovom poslovanju. To ćemo riješavati brzo, a isplata minimalne plaće sigurno nije ni zadnja ni jedina mjera usmjerena na zaposlenike. url"
0,"user Što konkretno znači ""dokaz da je koronavirus naštetio poslovanju""?"
0,"U međuvremenu držite se i dalje pravila karantene, perite ruke, pratite upute stručnjaka i pazite na sebe."
2,"Bandcamp danas ne uzima proviziju od kupovina na njihovoj stranici u znak podrške glazbenicima zbog Korona virusa. Danas je idealan dan da, ako još niste si priuštite ""Proživljeno"". url Kupujte Hrvatsko, Kupujte Proživljeno."
1,"3 user HBK je nebitan u cijeloj ovoj priči - ovo je svjesno dovođenje ljudi u opasnost...ili su možda neki ""jednakiji"" pred zakonom?"
0,"U trenutcima kad ostali kontakti nisu poželjni, ostanimo i dalje u kontaktu. Privremeno smo zatvorili naša prodajna mjesta, zato nam se obratite na svim društvenim mrežama ili putem telefona na 0800 3 095. url"
0,'Svjestan sam da će stradati gotovo svi aspekti hrvatskog gospodarstva'. #otvoreno_hr #koronakriza url
0,3 user Ma slažemo se. Bez obzira što je to druga tema (bitnija ali druga) od ove gore
1,"user Ne razumijem što je nemoralno u reklamiranju nečega? Dapače,to je pristojni način zarađivanja. Kvalificirati nekoga ""smećem"" jer reklamira proizvod protiv virusa je degutantno."
3,user A samoizolacija Gospe? :) I prikaz snage vjere u vlastite bogove tijekom krize izazvane najmanjim oblikom poluživota koji je bog darovao svojoj djeci da ih testira?
0,:telephone_receiver:Telefoni user za psihosocijalnu podršku osobama u samoizolaciji :down_arrow: #BudimoOdgovorni #OstaniDoma #EuropljaniProtivCovid19 url
0,"Evo što biste zapravo trebali kupiti za izolaciju :) Kako jesti zdravo u izolaciji - preporuke HZJZ, url"
1,"Otopina 50 ml za dezinfekciju i čišćenje koju proizvode Gradske ljekarne Zagreb košta 33.78 kn! Koji od sastojaka otopine ima visoku nabavnu cijenu?! Sada već naginjemo profiterstvu, a što će tek biti kroz koji tjedan. Molim RT 4 user url"
0,"Globalna ekonomija je ušla u recesiju nakon što su poslovne aktivnosti zaustavljene zbog pandemije koronavirusa, ističu ekonomisti Goldman Sachsa i Morgan Stanleya, a jednakog stava je i četvoro bivših glavnih ekonomista Međunarodnog monetarnog fonda url"
0,"Predsjednik Mosta Božo Petrov jučer je u Hrvatskom saboru ponovio gospodarske mjere Mosta vezane za eskalaciju koronavirusa, istaknuvši da je prava mjera otpis poreza i javnih davanja, a ne odgoda."
0,3 user Jedva ih čekam.
1,"Analizirali smo mjeru ""minimalac za sve"", koju zagovara lider stranke Domovinski pokret Miroslav Škoro, koji, izgleda, nije upoznat s činjenicom da državna štednja u vrijeme krize -dokazano šteti gospodarstvu #koronavirus #COVID19 #faktograf #samočinjenice url"
0,"Tko je Alemka Markotić! Otac je bio politički robijaš, ona preživjela opsadu Sarajeva url via user"
0,Treća zaražena osoba u Splitsko-dalmatinskoj županiji: Iz Klinike za infektivne bolesti potvrđeno je da je još jedna osoba pozitivna na koronavirus. Radi se o 40-godišnjaku s otoka Hvara. user
2,"Dragi svi, mnogi od vas nezaštićeni radite na terenu, pa i zaraženom području. Mnogi nemate adekvatnu zaštitu.U suradnji sa SNH pokušavamo nabaviti maske i rukavice kako bi pomogli kolegicama i kolegama koji nisu dobili primjerenu zaštitu. Javite se da se pokušamo organizirati. url"
0,Potpiši peticiju - I paušalni obrtnici imaju pravo na pomoć u vrijeme korona krize! url
1,"2 user Da si tweetao ove slike na početku, bilo bi mnogo jasnije. Slažem se sa user da je potrebno opreznije formulirati i naglašavati, kao na primjer da situacije nisu usporedne, ili da je pogrešno analogno stavljati u vezu virus mi migrante. (Ne)namjerno - svejedno."
0,Kako riješiti problem kupovine auto osiguranja u izolaciji? 2 url
1,"Budući da bi zbog situacije s koronavirusom mogao dodatno porasti pritisak na kapacitete domaće prehrambeno-prerađivačke industrije, smatramo da ovo nije najsretniji trenutak za nova opterećenja url"
0,"url Kao što smo obećali, evo i drugog bloga! :victory_hand_medium-light_skin_tone: Stay tuned for more! #workfromhome #koronavirus #covid19"
0,Analiza: Zašto ne možemo vjerovati kineskim vlastima kad govore o koronavirusu? url via user .hr
0,Svjetska zdravstvena organizacija ipak ne savjetuje osobama oboljelima od #COVID19 da izbjegavaju uzimanje ibuprofena - objavili su putem Twittera #koronavirus #faktograf #samočinjenice url
1,Jel ovi pokušavaju ljude odgovoriti od izolacije ili kaj? url
0,"4/5 #COVID19 :face_with_medical_mask::European_Union: | Preporuke EU-a za strategije testiranja :downwards_button: Zemlje bi trebale utvrditi algoritme za testiranje na temelju postojećih i predviđenih resursa, ovisno o ispitnim materijalima i osoblju. #Coronavirus url"
0,"Predsjednik Donald Trump otkazat će zbog koronavirusa sastanak vođa G7 koji se u lipnju trebao održati u Camp Davidu, a umjesto toga održat će videokonferenciju, priopćila je u četvrtak Bijela kuća. 2 url"
0,Znanstvenici došli do korisnih saznanja: Azitromicin možda liječi koronavirus - url - url
0,Tvrdi kako nije istina da je zaražena doktorica radila s pacijentima. #otvoreno_hr #koronavirus url
0,"2 user Hvala na upitu, a evo i odgovora - radi se o tehnickom problemu s kopijom, a zbog usmjeravanja svih kapaciteta na praćenje pandemije, problem se nije mogao otkloniti na vrijeme. O novom terminu gledatelji ce biti pravovremeno obavijesteni. Hvala sto nas pratite!"
0,"Ali takve osobe (pozitivne, bez ili s malim simptomima) udaljiš iz društva...bolnica, domova umirovljenika, rizičnih skupina itd. Također, ubacuješ ih u statistiku oboljeli/ozdravili itd. url"
1,"Kaže Angela Merkel, držite distancunod barem 1,5 m. Kaže user ja bum Vesnu kuševal..:face_screaming_in_fear:#leadership #coronavirus #Covid_19"
0,#izolacija #ručak #Covid_19 #CoronaVirusUpdate url
1,user Prvo: autokracija je najefikasniji oblik vladavine. Pitanje je želimo li to. Nekad autokrat bude nesposobni idiot pa onda ovo možemo zaboraviti :) Drugo: ne znam da li bi tu razinu big data itko u RH mogao obrađivati smisleno. Mislim da naše zanima samo da li se poštuje izolacija
2,"U Wuhanu je trajalo mjesec dana karantene bio je pust, uspjela je ta mjera 30 dnevne karantene djeluje naravno i vratio se život u normalu nakon 30 dana - to će uspjeti u Hrvatskoj naravno se vratiti u normalu"
0,"VAŽNO: Ljudi, ostanite doma i slušajte savjete nadležnih zdravstvenih službi. Osim poštivanja tih uputa znate što vam je činiti. Mostovo Ministarstvo demografije u sjeni:down_arrow::down_arrow: url"
1,"Da ljudi ne bi izlazili iz kuća, mora im se osigurati dostava namirnica - lijekova. Dok toga nema, ništ od prave izolacije."
1,"3 user A i ministru se omaklo, jelda... 'Ministru stiže puno pohvala građana. Hvala svima, ja samo radim svoj posao i čast mi je da mogu služiti hrvatskom narodu. I nije mi nimalo teško, napravit ću sve što je u mojoj moći.'"
0,Odbacuje optužbe da su 'lopovi'. #otvoreno_hr #koronakriza #uriho url
0,"Čuvajte se lažnih vijesti o koronavirusu, evo koje su najčešće i najraširenije ... 15 najčeščih mitova o koronavirusu, url"
0,"#COVID19 :face_with_medical_mask::European_Union: | Nakon razgovora s direktorima user i user , povjerenik za unutarnje tržište user pozdravio je predanost pružatelja usluga :globe_with_meridians: prijenosa da poduzmu mjere za smanjenje pritiska na internetsku infrastrukturu. Više na: url"
1,"2 user Pa ispizdio sam više od zaraze i karantena. Vani proljeće, još samo sise i život je lijep"
2,4 user općenito imamo 3D print stručnjaka i opreme razasute po cijeloj Hrvatskoj; siguran sam da se na njih može računati
0,"user Je li, u skladu s novim preporukama stožera, prihvatljivo izići vani radi sportskih aktivnosti (npr. trčanje)?"
0,"kako mi se čini vjerojatno će doći do strožih mjera iz stožera. mislim da je konačno vrijeme da promislimo što nam treba a što ne treba. nemojte biti ljuti na mene, od 2008 smo imali vremena i trebali izvući neke pouke. a sad noćna."
0,"2 user 100% pamuk ne štiti već naprotiv ima veću prolaznost čestica. Takve maske se trebaju prati sa izbjeljivačem i u susilicu na pola sata, posebno ako ih nosite duže vremena tijekom dana. Ako idete kratko, gaza ili šal su ista vrsta zaštite."
0,Slovenska Vlada kaže da su povećane ilegalne migracije iz RH te da user ne želi primiti natrag migrante bez potvrde da nemaju #koronavirus (*nadam se da sam dobro shvatila slovenski jezik) #n1info url
0,Obavijest našim korisnicima: url #Coronavirus #Covid19 #Obavijest #Treninzi
0,Sve preporuke nalažu da se ne izlazi iz stanova i kuća te bi zaista bilo poželjno da se sve škole zatvore kako bi ova situacija s koronakrizom što prije završila. #otvorenohr #Covid_19 #COVID #skola url
0,"Vrtići ne rade, škola je na daljinu, a posao od kuće? Evo ideja za aktivnosti koje će vam pomoći da zajedničko vrijeme provedete kvalitetno i zanimljivo! #koronavirus #ostanidoma #COVID19 url"
1,"Vidim kako neki imaju problema sa mjernim jedinicama. 50 ml je 0,5 dcl, što znači da je 20 bočica 1 l. Cijena 1 l otopine za dezinfekciju i čišćenje koju proizvode Gradske ljekarne Zagreb je 675.6 kn!"
2,ovi ljudi koji su svoju proizvodnju prebacili na krizne uvjete zaslužuju :clapping_hands: #coronavirus #koronavirus #hrvatska #COVID19
0,Što je koronavirus i što vam je činiti kako biste zaustavili njegovo ubrzano širenje? Saznajte u zanimljivom videozapisu: url Dodatne informacije možete pronaći na poveznici: url And remember to stay inDOORs! :)
1,"Zbog ovakvih ljudi, ja a ni vi više nemamo za kupiti maske i dezinficijens u ljekarnama! Prokleta pohlepa! url"
1,"U gradskoj ljekarni tražim alkohol za dezinfekciju, gospođa mi nudi neko novo, nabrzaka sklepano ratnoprofitersko izdanje s pumpicom - 2 dcl 65 kuna! Koji jebeni kurac!!! Tko će ovome stati na kraj?"
1,Ima nešto sablasno kad policijskom trakom omotaju dječje igralište. #ostanitedoma #Covid_19 url
2,protiv povremenih napadaja panike borim se pjevanjem i plesanjem po stanu. ostani doma i pjevaj i pleši i ti po stanu url
0,U Sisku znaju kako se boriti s pandemijom: Imamo najjače prirodno sredstvo za ubijanje virusa | url via user
3,Preživjela sam videopoziv s 15 ljudi. Sad još samo da preživim koronavirus.
1,"Razmišljam o ovome satima. Sumnja se da imaš virus i opet takav odeš među ljude... evo ne znam stvarno šta je to u glavama, dušama, čemu god. I ne, nije dramatiziranje. Neodgovorno je i sebično. #korona #koronavirus #N1info #politikahr url"
1,"Dobro, ako ljude nije briga za svoje i tuđe zdravlje, možda bi im trebalo reći da će izgubiti poslove, plaće, stanove, aute ako ne ostanu doma i tako pomognu da pandemija što prije prođe."
0,Gradonačelnik Umaga za RTL o prvoj mogućoj smrti od koronavirusa: 'I djelatnici Hitne su u izolaciji' 2 url
1,Ajmo svi u isti glas: rad od kuće nije isto što i godišnji odmor! :face_with_medical_mask: Koliko jebeno sebični možete biti? Ne ponašajte se da vam virus ne može ništa samo zato što ga ne vidite. Ne vidi ga ni vaša baba pa ju pitajte za 10 dana kako je.
0,:basketball::face_with_medical_mask::smiling_face_with_hearts: #DrazenPetrovic Draženov spomenik dobio zaštitu od koronavirusa. Pogledajte fotografije url putem servisa user
