tweetid,sentiment
1263701355299995648,0
1263722193982304256,3
1263724606332055552,0
1263724684828389120,2
1263728881913204736,0
1263737192503029504,0
1263740560944267264,3
1263742626567725056,0
1263746712893521920,0
1263751005784674304,0
1263767862814089216,0
1263771648630689536,0
1263773446359732224,0
1263777659399614464,1
1263777774034128896,0
1263779536128192512,0
1263787269158207488,0
1263803886269272064,0
1263809659883880448,0
1263811951219617536,1
1263815797111226368,1
1263826628045688832,0
1263931388765499136,1
1263950365818527488,0
1264083885853458432,1
1264114860205498368,0
1264144427288875008,1
1264164665086676736,1
1264188475861086208,1
1264221225171156736,3
1264232961857249280,0
1264235646266363904,0
1264441419059560448,0
1264451021666955264,0
1264451024703696896,0
1264459145014542336,3
1264472352567570432,0
1264517107162718208,3
1264539567941656320,0
1264573291928395520,1
1264631035163222016,3
1264812561188499456,3
1264813451299426304,0
1264832128900042752,0
1264839278800011264,0
1264866882726899712,0
1264877775699271680,0
1264884477400092672,0
1264931616109006848,0
1264935369948233728,0
1264938814876848128,0
1264953968272293888,0
1264954961965842432,2
1264986400069423104,0
1264996901683892224,0
1265143507032985600,1
1265172807786409984,1
1265178174100561920,1
1265209086901174272,1
1265212264602373888,1
1265214511004483584,1
1265215353325596672,0
1265252486077612032,1
1265252911061352448,0
1265269973800361984,3
1265294031946493952,0
1265298040493088768,0
1265299201862307840,0
1265314447423397888,0
1265317854712418304,0
1265331862970523648,0
1265344857901580288,3
1265346172652224512,1
1265349482079633408,1
1265365725193043968,3
1265366881550155520,1
1265374594615119872,0
1265378500682354688,0
1265389809394159616,1
1265503229749665536,0
1265544046119960320,0
1265548927027249152,0
1265569045065105408,0
1265571428843257856,0
1265572453562056704,1
1265594776369364736,2
1265600578446597888,1
1265619118574784512,0
1265622874771148800,0
1265627577466736640,2
1265628781118730240,0
1265629602556399616,0
1265638031224160256,0
1265641029174165504,0
1265659639665963008,2
1265676998028013568,0
1265704823854444288,1
1265880169702739968,2
1265898724015976448,0
1265928187109834752,0
1265947291229315072,0
1265949620183674880,1
1265952866596016128,0
1265976181431701504,0
1265977729771601920,0
1265978398247137280,0
1265978776829263872,2
1266005054844284928,0
1266022696342695936,0
1266026103384276736,1
1266039005482823680,0
1266047586005368832,0
1266068291472195584,0
1266085878310600704,2
1266229895157255936,0
1266263001662844928,0
1266278060963139584,0
1266295043012169728,2
1266315440223109120,0
1266332045028077568,0
1266354395689750528,0
1266361914155663104,0
1266403226695409664,0
1266441338632974336,0
1266472858005524480,1
1266497265193156608,1
1266646739659960320,2
1266661892942171904,0
1266670939628068864,0
1266676764182544384,0
1266684778364928000,1
1266712011171381248,2
1266717323794305024,0
1266761893294866432,0
1266766752517689088,0
1266848725965647872,0
1267040618230042624,1
1267367162970353664,0
1267381186717978624,0
1267393851192487936,1
1267393929865048064,1
1267404625285648384,1
1267406878574874624,0
1267414139363876864,1
1267426684992659456,0
1267495245681504256,0
1267511552510492672,0
1267531069575831552,3
1267558562294910720,0
1267559938190171904,0
1267565614782124032,3
1267575296112369664,1
1267718307555278848,0
1267746064897114112,3
1267788242218291200,1
1267794359249973248,2
1267819907418189824,2
1267835975155228672,0
1267849734569459712,1
1267885953529589504,0
1267906285745340416,1
1267912786971176704,1
1268048227447844864,1
1268075912823738368,1
1268114410016575488,1
1268125986203320320,1
1268149701863448320,2
1268154612743376896,0
1268179521850801920,0
1268182940288196608,0
1268185776765927424,0
1268209457269481472,1
1268222544655585280,0
1268225634871975936,0
1268229818996469504,0
1268394210669010688,0
1268424762436448256,0
1268466004914470912,2
1268485037839781888,0
1268512324593299456,1
1268526525210669056,0
1268560932692791296,0
1268602199531065088,0
1268603229933363200,0
1268616305453575936,1
1268640685038678016,2
1268814333154385920,0
1268839214801698816,0
1268844763253403648,3
1268860685078986752,0
1268867076955033600,3
1268867902276542464,0
1268878953839833088,0
1268879862804119552,0
1268881976951484416,0
1268893410666127104,1
1268894871118544896,1
1268899592638287872,0
1268904742291415040,0
1268942492071755520,0
1268951850826555136,1
1268980258264346624,0
1269146396193624064,0
1269186312378212352,0
1269200898640817920,2
1269221468392558336,0
1269231297643384832,1
1269232581343612928,0
1269237085887533056,1
1269246249213014016,1
1269303234381918208,1
1269369006080823296,0
1269509470247411712,1
1269510155290509312,0
1269540477965139968,1
1269555044682211328,0
1269567811594190848,0
1269571762028675072,1
1269576523570348032,1
1269600846926483456,0
1269607326681632768,0
1269650401785262080,0
1269745659386658816,1
1269883880414339072,0
1269924285000417280,0
1269943529675132928,0
1269949937762160640,1
1269955572385959936,0
1269997622598778880,0
1270001835605139456,0
1270023511793377280,1
1270043344387874816,0
1270054567066112000,1
1270060039982788608,1
1270075624862990336,0
1270236793674350336,1
1270248334121472000,3
1270304730930183936,1
1270325055961157632,0
1270336919931584512,3
1270351059760922624,0
1270378420770418688,0
1270395987308220416,1
1270403654579871488,1
1270412752042053632,0
1270431572471275520,1
1270437776345968640,0
1270616020642865152,1
1270627198341467904,0
1270633873139994624,0
1270645656995147520,0
1270666217330745088,1
1270673442795331584,0
1270691624570564608,0
1270692280274468864,1
1270715648335732736,0
1270738287125241856,1
1270742380350705664,0
1270754577730736128,0
1270979347051155456,0
1271008850666311680,0
1271014955408556032,0
1271046044974014464,1
1271055061729378304,0
1271080094879055872,1
1271096606373425152,0
1271123013409411072,0
1271195426755153920,0
1271197141839601664,0
1271365491261681664,0
1271374915623583488,0
1271387126534373120,0
1271388940185022464,0
1271437763544526848,1
1271443515931799552,0
1271467663039123456,3
1271485144025743104,0
1271676776973061888,0
1271728185462460416,1
1271741167198179328,0
1271750268787412736,3
1271756178398285824,0
1271771492402020352,0
1271778352802737920,0
1271786344835100672,0
1271791168498565120,0
1271901419554160640,0
1272034556942716928,3
1272091613507079936,0
1272124596234444800,0
1272140487537852416,0
1272153586496155648,0
1272182509699244032,1
1272212711296958464,1
1272376915496783872,2
1272424072148856832,2
1272445567537463296,2
1272452989714870272,0
1272473407490318336,2
1272476443268853504,1
1272477567489105920,0
1272485356064120832,1
1272503688100273920,0
1272640325278937088,0
1272747846920527872,0
1272765418520928256,0
1272786234700476416,1
1272801816305176320,0
1272803387902439424,0
1272830263219965952,0
1272854172690497536,0
1272857184154550272,0
1272858871015649280,0
1272880424767967232,1
1272905636708319232,0
1272905634724359936,0
1272905638528667648,0
1272912997728628736,2
1272914672698765312,1
1272948849900912640,3
1272953834621583104,1
1273147141318475520,0
1273159339692482304,1
1273170198988754688,1
1273170719153717248,0
1273195833467506688,1
1273203304835829504,0
1273204430415028224,0
1273211672761696256,1
1273213242991620096,0
1273230831105069056,1
1273231381062135808,0
1273234963811520512,0
1273273388442804224,1
1273285596568522752,0
1273285595092201472,0
1273312231900565504,0
1273500371034542080,1
1273505614795333632,0
1273522501927276288,0
1273528142569840640,0
1273530977948762112,1
1273546094916575232,1
1273546394280898304,1
1273554891634597888,1
1273557483798376448,1
1273563489370542080,1
1273566525862141952,0
1273575424610709504,0
1273614147758981120,0
1273645431122284288,1
1273661281040564224,1
1273663138496421888,0
1273687792313393152,1
1273697163202224128,1
1273703409871437824,0
1273715112772337664,0
1273719311585206272,1
1273826099500367872,0
1273869936730005504,1
1273880677423943680,0
1273880679709913088,0
1273880683543498752,0
1273897488198577920,1
1273910788743462912,3
1273915722742107904,0
1273926807297851136,3
1273931967524999168,0
1273935109109006336,3
1273951615721054208,0
1273965575899881472,1
1273986792597921536,3
1273989585744338688,1
1273997689697579008,3
1274017857995780096,0
1274022772524625920,1
1274031989402800128,0
1274032051470118912,0
1274039360963448832,0
1274066134187364352,1
1274248599438852096,1
1274272469780762624,1
1274295540486897664,0
1274330231944478720,1
1274338910366322688,1
1274341356706705408,1
1274356337955217408,0
1274362376104685568,0
1274389268027367424,1
1274414112248823808,1
1274572444863430656,0
1274581047242559488,0
1274598022379339520,0
1274599687622926336,1
1274604298110976000,3
1274604860340568064,0
1274606540855676928,0
1274609750219481088,2
1274616555616296704,0
1274616817714188288,1
1274634760518844416,0
1274636013856587520,1
1274637364321759232,1
1274642599928872704,0
1274668065222000640,1
1274674570088321024,2
1274674801936867328,0
1274675286538424320,0
1274678190238203904,0
1274683288737759232,1
1274691635276918784,1
1274700018558152704,1
1274704420631121920,2
1274710096862461952,1
1274729711470510080,3
1274746495267471104,0
1274747026002055168,3
1274747689507446784,1
1274754291656466432,0
1274775047077494784,1
1274786855356182528,1
1274791172767170304,1
1274803420969517056,3
1274810367349346304,1
1274824206002331648,3
1274930777164337152,3
1274949888053297152,3
1274961119623483136,0
1274963614315753472,0
1274970821711323136,3
1274974918535450624,0
1274982144876691456,1
1274997954894614528,1
1275003316351774720,0
1275003684666117888,1
1275007346083847936,0
1275008187406704640,0
1275008228267524096,1
1275014150301810688,3
1275016577092481024,1
1275016774619185152,1
1275019199220535296,1
1275021517395460096,0
1275024460710653952,1
1275030271318872064,0
1275038663005679616,0
1275045350655569920,3
1275046766623297536,1
1275047190323437568,0
1275047347794386688,1
1275050399989366784,1
1275051998472220672,1
1275052251963326464,1
1275052930643693568,1
1275056498238840832,0
1275060196344119296,1
1275060742681575424,0
1275062784821039104,1
1275063435672219648,1
1275077395117010688,1
1275080362306048000,0
1275089496288223232,3
1275094520582090752,0
1275100293882134528,3
1275114680340676608,0
1275121202583998464,0
1275131657440432128,0
1275131842035933184,0
1275145276966256640,0
1275147944677777408,1
1275152279654543104,0
1275159978454789888,1
1275182991921348608,1
1275203532468207616,1
1275305233569271808,0
1275307410463305728,1
1275318883696742400,0
1275336142116785920,1
1275342476174376704,3
1275352220377243648,0
1275353599321792512,1
1275354610195214336,0
1275357726894415872,1
1275359340581568512,1
1275361222028918784,1
1275371015149883136,1
1275371291319689216,3
1275373260742561536,1
1275389398016831488,0
1275391228104921088,1
1275393149549121536,1
1275393871829237504,0
1275396533828096000,1
1275400385986002688,1
1275401208497348608,0
1275402214119542784,0
1275402571537145856,0
1275402733030453248,0
1275403821779496704,0
1275409791431708672,0
1275409823602008064,1
1275412336346611712,3
1275414001401430016,0
1275421123140816896,0
1275429242709454848,1
1275433084121493504,3
1275436927139774464,1
1275438492210741248,3
1275439355889213440,1
1275440779616350208,0
1275444599100542720,0
1275445427840495616,3
1275447366129073920,1
1275455704296390656,0
1275457636457221888,1
1275459046762577920,0
1275464142829293568,0
1275465247743229952,3
1275467745157615616,1
1275470548429045504,1
1275471449445339136,1
1275475191896911872,0
1275477726640701440,1
1275481420086095872,1
1275484548571312128,1
1275488610947682304,1
1275494266115145728,1
1275497070934347520,0
1275498033581613056,0
1275503252302450688,2
1275508753673093120,1
1275510942399442688,0
1275512115659452416,1
1275517451065843712,0
1275518530008596480,0
1275518578469543936,1
1275520339871751936,1
1275530336613675008,0
1275534092835024896,1
1275618494281908224,0
1275658712489905920,1
1275661552201367552,1
1275670768689561600,1
1275674891480707072,1
1275693835029565440,0
1275695991820337152,3
1275697021492527104,1
1275702860924309504,0
1275704136017772288,0
1275714211537092608,1
1275714749393702912,0
1275719864519479296,0
1275723473227259904,1
1275723751922040832,1
1275728401526120448,1
1275743628078481408,1
1275747095744524288,1
1275755668205711104,1
1275763823614529536,0
1275766177516699648,1
1275773476142530304,1
1275776153215815680,1
1275777344356089856,0
1275779221445541888,0
1275779776809140224,1
1275780729012662272,1
1275783604438736896,0
1275787319073792000,0
1275789842685873920,0
1275792947951341568,0
1275794065112604672,0
1275799604622171904,3
1275801131629850624,1
1275806502968852480,1
1275812562790162432,3
1275818974597562368,1
1275831809134166016,0
1275838310372438016,1
1275842232180969472,1
1275843097247834112,0
1275853819558203136,0
1275862808861835264,1
1275872267466145536,1
1275873574658678784,1
1275899777310502912,1
1275927548703182848,0
1276006120021253888,1
1276041917525090304,0
1276042683849596928,3
1276043489285988352,3
1276044470367248384,0
1276045488761044736,1
1276067362203205632,0
1276067609960644608,0
1276069871256842240,0
1276070430625927168,0
1276074686745632768,0
1276077161468907520,0
1276082538050654208,1
1276082838199205888,1
1276086676167761920,0
1276088725492154368,3
1276088840244117504,0
1276093211258359808,1
1276093388434137088,1
1276098458978582528,1
1276108622448275456,1
1276114937648201728,1
1276117330410516480,0
1276122324769660928,0
1276127627607187456,1
1276128143447928832,0
1276139077788631040,0
1276141634875461632,1
1276143241981833216,1
1276151832851746816,1
1276152562455060480,0
1276154804566396928,1
1276154959055200256,3
1276170889894277120,1
1276172152325181440,0
1276191667498909696,1
1276194758038257664,0
1276200489927966720,1
1276209248251383808,1
1276210963721699328,0
1276213122043383808,1
1276213559022833664,3
1276228343122321408,1
1276232071648813056,1
1276234881887096832,0
1276243767750619136,0
1276263168550019072,1
1276292601436569600,1
1276382316307324928,0
1276402276152807424,0
1276408413505892352,1
1276413487682588672,3
1276428736091566080,0
1276428987619847936,0
1276432951585243136,1
1276440800826658816,3
1276442403260547072,0
1276445447406698496,1
1276445760998031104,1
1276448188430528512,1
1276455026995662848,2
